Column1.cantidad_Cargadores;Column1.cargadores.cantidad_Conectores;Column1.cargadores.conectores.cable;Column1.cargadores.conectores.carga;Column1.cargadores.conectores.identificadorConector;Column1.cargadores.conectores.potencia;Column1.cargadores.conectores.tipo;Column1.cargadores.identificadorCargador;Column1.cargadores.marca;Column1.cargadores.modelo;Column1.cargadores.potencia;Column1.cargadores.tieneCables;Column1.comuna;Column1.direccion;Column1.empresa_Dx;Column1.inscripcion;Column1.fecha;Column1.latitud;Column1.longitud;Column1.nombre;Column1.propietario;Column1.region;Column1.rut_Propietario;Column1.tipo_Instalacion;Column1.horario;año;mes;día
1;2;NO;AC;6769-1;22;AC-Tipo 2 (Menneke);7626-1;INGETEAM;FUSION STREET FS3MW;44;NO;Ancud;Libertad  370;SAESA;2357459;04/03/2021 16:57:44;-41,86844;-73,829178;Proyecto Ancud cargadores SAESA;SOCIEDAD AUSTRAL DE ELECTRICID;Los Lagos;76073162-5;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;4
1;2;NO;AC;6769-2;22;AC-Tipo 2 (Menneke);7626-1;INGETEAM;FUSION STREET FS3MW;44;NO;Ancud;Libertad  370;SAESA;2357459;04/03/2021 16:57:44;-41,86844;-73,829178;Proyecto Ancud cargadores SAESA;SOCIEDAD AUSTRAL DE ELECTRICID;Los Lagos;76073162-5;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;4
1;2;NO;AC;6770-1;22;AC-Tipo 2 (Menneke);7627-1;INGETEAM;FUSION STREET FS3MW;44;NO;Aysén;Bernardo O´Higgins  520;EDELAYSEN;2357453;04/03/2021 16:53:21;-45,406069;-72,697604;Proyecto Aysen cargadores SAESA;SOCIEDAD AUSTRAL DE ELECTRICID;Aisén del General Carlos Ibáñez del Campo;76073162-5;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;4
1;2;NO;AC;6770-2;22;AC-Tipo 2 (Menneke);7627-1;INGETEAM;FUSION STREET FS3MW;44;NO;Aysén;Bernardo O´Higgins  520;EDELAYSEN;2357453;04/03/2021 16:53:21;-45,406069;-72,697604;Proyecto Aysen cargadores SAESA;SOCIEDAD AUSTRAL DE ELECTRICID;Aisén del General Carlos Ibáñez del Campo;76073162-5;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;4
1;2;NO;AC;6806-1;22;AC-Tipo 2 (Menneke);7663-1;INGETEAM;FUSION STREET FS3MW;44;NO;Panguipulli;Bernardo O´Higgins  780;SAESA;2363757;16/03/2021 12:30:46;-39,64191;-72,332106;Proyecto Panguipulli cargadores SAESA;SOCIEDAD AUSTRAL DE ELECTRICID;De los Ríos;76073162-5;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;16
1;2;NO;AC;6806-2;22;AC-Tipo 2 (Menneke);7663-1;INGETEAM;FUSION STREET FS3MW;44;NO;Panguipulli;Bernardo O´Higgins  780;SAESA;2363757;16/03/2021 12:30:46;-39,64191;-72,332106;Proyecto Panguipulli cargadores SAESA;SOCIEDAD AUSTRAL DE ELECTRICID;De los Ríos;76073162-5;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;16
1;2;NO;AC;6828-1;21,78;AC-Tipo 2 (Menneke);7671-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Maipú;Avda. Los Pajaritos S/N 000;ENEL DISTRIBUCION CHILE S.A.;2375186;05/04/2021 09:08:10;-33,492237;-70,755315;Av. Los Pajaritos ;CORPORACION DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;6828-2;21,78;AC-Tipo 2 (Menneke);7671-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Maipú;Avda. Los Pajaritos S/N 000;ENEL DISTRIBUCION CHILE S.A.;2375186;05/04/2021 09:08:10;-33,492237;-70,755315;Av. Los Pajaritos ;CORPORACION DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;6906-1;21,78;AC-Tipo 2 (Menneke);7723-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Maipú;Primera Transversal frente  1970;ENEL DISTRIBUCION CHILE S.A.;2375300;05/04/2021 09:09:12;-33,509257;-70,753136;Primera Transversal;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;6906-2;21,78;AC-Tipo 2 (Menneke);7723-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Maipú;Primera Transversal frente  1970;ENEL DISTRIBUCION CHILE S.A.;2375300;05/04/2021 09:09:12;-33,509257;-70,753136;Primera Transversal;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;3;SI;AC;6886-1;43;AC-Tipo 2 (Menneke);7705-1;ABB;TERRA 54 CJG;50;SI;Teno;PANAMERICANA SUR 175;CGE;2366803;19/03/2021 18:11:35;-34,87642;-71,14431;ELECTROLINERA SHELL TENO;EMPRESA NACIONAL DE ENERGIA;Maule;92011000-2;Servicio de recarga Pública (Vía interurbana);24 HORAS AL DIA, 7 DIAS A LA SEMANA;2021;3;19
1;3;SI;DC;6887-1;50;CHAdeMO;7705-1;ABB;TERRA 54 CJG;50;SI;Teno;PANAMERICANA SUR 175;CGE;2366803;19/03/2021 18:11:35;-34,87642;-71,14431;ELECTROLINERA SHELL TENO;EMPRESA NACIONAL DE ENERGIA;Maule;92011000-2;Servicio de recarga Pública (Vía interurbana);24 HORAS AL DIA, 7 DIAS A LA SEMANA;2021;3;19
1;3;SI;DC;6888-1;50;CCS Tipo 2;7705-1;ABB;TERRA 54 CJG;50;SI;Teno;PANAMERICANA SUR 175;CGE;2366803;19/03/2021 18:11:35;-34,87642;-71,14431;ELECTROLINERA SHELL TENO;EMPRESA NACIONAL DE ENERGIA;Maule;92011000-2;Servicio de recarga Pública (Vía interurbana);24 HORAS AL DIA, 7 DIAS A LA SEMANA;2021;3;19
1;2;NO;AC;6907-1;21,78;AC-Tipo 2 (Menneke);7724-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Lampa;Ignacio Carrera Pinto frente 1066;ENEL DISTRIBUCION CHILE S.A.;2375302;05/04/2021 11:47:06;-33,286627;-70,872134;Lampa;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;6907-2;21,78;AC-Tipo 2 (Menneke);7724-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Lampa;Ignacio Carrera Pinto frente 1066;ENEL DISTRIBUCION CHILE S.A.;2375302;05/04/2021 11:47:06;-33,286627;-70,872134;Lampa;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;6908-1;21,78;AC-Tipo 2 (Menneke);7725-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Paine;Avenida Baquedano frente 348;CGE;2375301;05/04/2021 11:45:52;-33,807198;-70,742266;Paine;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;6908-2;21,78;AC-Tipo 2 (Menneke);7725-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Paine;Avenida Baquedano frente 348;CGE;2375301;05/04/2021 11:45:52;-33,807198;-70,742266;Paine;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;6909-1;21,78;AC-Tipo 2 (Menneke);7726-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;María Pinto;Av. Francisco Costabal  frente 78;CGE;2376072;05/04/2021 17:53:48;-33,517153;-71,123757;Maria Pinto;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;6909-2;21,78;AC-Tipo 2 (Menneke);7726-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;María Pinto;Av. Francisco Costabal  frente 78;CGE;2376072;05/04/2021 17:53:48;-33,517153;-71,123757;Maria Pinto;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;7026-1;21,78;AC-Tipo 2 (Menneke);7843-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Macul;Los Platanos frente a 3130;ENEL DISTRIBUCION CHILE S.A.;2375185;05/04/2021 09:07:07;-33,48225;-70,599495;Los Platanos;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;7026-2;21,78;AC-Tipo 2 (Menneke);7843-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Macul;Los Platanos frente a 3130;ENEL DISTRIBUCION CHILE S.A.;2375185;05/04/2021 09:07:07;-33,48225;-70,599495;Los Platanos;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;5
1;2;NO;AC;6947-1;21,78;AC-Tipo 2 (Menneke);7764-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Macul;Av. Quilin frente al  3250;ENEL DISTRIBUCION CHILE S.A.;2368663;23/03/2021 16:28:28;-33,48513;-70,597831;Av. Quilin;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;23
1;2;NO;AC;6947-2;21,78;AC-Tipo 2 (Menneke);7764-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Macul;Av. Quilin frente al  3250;ENEL DISTRIBUCION CHILE S.A.;2368663;23/03/2021 16:28:28;-33,48513;-70,597831;Av. Quilin;CORPORACIÓN DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;23
1;2;NO;AC;6948-1;21,78;AC-Tipo 2 (Menneke);7765-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Macul;Poeta Augusto Winter frente  3941;ENEL DISTRIBUCION CHILE S.A.;2371106;23/03/2021 16:29:23;-33,49003;-70,593674;Cargador Eléctrico Plaza Juan Renz;CORPORACION DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;23
1;2;NO;AC;6948-2;21,78;AC-Tipo 2 (Menneke);7765-1;EFACEC;EFAPOWER EV-CW G2 CE GCCX 3F32ST2 3F32ST2;43,56;NO;Macul;Poeta Augusto Winter frente  3941;ENEL DISTRIBUCION CHILE S.A.;2371106;23/03/2021 16:29:23;-33,49003;-70,593674;Cargador Eléctrico Plaza Juan Renz;CORPORACION DE DESARROLLO TERR;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;23
1;2;NO;AC;6967-1;22;AC-Tipo 2 (Menneke);7784-1;EFACEC;EV-CW-G2 CE GCCX 1F32ST2 1F32ST2;44;NO;Calera de Tango;Av. Calera de Tango frente 345;CGE;2368668;23/03/2021 16:32:50;-33,630196;-70,761525;Cargador Av. Calera de tango;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;23
1;2;NO;AC;6967-2;22;AC-Tipo 2 (Menneke);7784-1;EFACEC;EV-CW-G2 CE GCCX 1F32ST2 1F32ST2;44;NO;Calera de Tango;Av. Calera de Tango frente 345;CGE;2368668;23/03/2021 16:32:50;-33,630196;-70,761525;Cargador Av. Calera de tango;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;3;23
2;1;NO;AC;7088-1;7,4;AC-Tipo 2 (Menneke);7924-1;Juicebox;C;7,4;NO;Independencia;avenida independencia 397;ENEL DISTRIBUCION CHILE S.A.;2376073;05/04/2021 17:54:19;-33,426525;-70,654196;Mc Donalds Independencia;Arcos Dorados Restaurantes de ;Metropolitana;96620260-2;Servicio de recarga Pública (BNUP);Lunes a Domingo de 09 a 00 Hrs.;2021;4;5
2;1;NO;AC;7089-1;7,4;AC-Tipo 2 (Menneke);7925-1;Juicebox;C;7,4;NO;Independencia;avenida independencia 397;ENEL DISTRIBUCION CHILE S.A.;2376073;05/04/2021 17:54:19;-33,426525;-70,654196;Mc Donalds Independencia;Arcos Dorados Restaurantes de ;Metropolitana;96620260-2;Servicio de recarga Pública (BNUP);Lunes a Domingo de 09 a 00 Hrs.;2021;4;5
2;1;NO;AC;7194-1;7,4;AC-Tipo 2 (Menneke);8069-1;Juicebox;C;7,4;NO;La Florida;Av. vicuña mackenna  8153;ENEL DISTRIBUCION CHILE S.A.;2385634;21/04/2021 15:20:26;-33,52875;-70,59615;Mc Donalds Vicuña Mackenna;Arcos Dorados Restaurantes de ;Metropolitana;96620260-2;Servicio de recarga Pública (BNUP);Lunes a Domingo de 09 a 00 Hrs.;2021;4;21
2;1;NO;AC;7195-1;7,4;AC-Tipo 2 (Menneke);8070-1;Juicebox;C;7,4;NO;La Florida;Av. vicuña mackenna  8153;ENEL DISTRIBUCION CHILE S.A.;2385634;21/04/2021 15:20:26;-33,52875;-70,59615;Mc Donalds Vicuña Mackenna;Arcos Dorados Restaurantes de ;Metropolitana;96620260-2;Servicio de recarga Pública (BNUP);Lunes a Domingo de 09 a 00 Hrs.;2021;4;21
1;1;NO;AC;7146-1;22;AC-Tipo 2 (Menneke);8023-1;EV BOX;S33211100;22;NO;San Antonio;El Molo 2;CHILQUINTA;2379128;09/04/2021 18:35:23;-33,595784;-71,612842;Oficina Chilquinta San Antonio;CHILQUINTA ENERGIA S.A;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);9:00 a 14:000;2021;4;9
2;2;NO;AC;7210-1;22;AC-Tipo 2 (Menneke);8087-1;EV Box;S3322-1100;22;NO;Valparaíso;Cerro El Plomo 3819;CHILQUINTA;2385639;21/04/2021 15:24:12;-33,13118003;-71,56016733;Edificio Chilquinta Curauma;CHILQUINTA ENERGIA S.A;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2021;4;21
2;2;NO;AC;7210-2;22;AC-Tipo 2 (Menneke);8087-1;EV Box;S3322-1100;22;NO;Valparaíso;Cerro El Plomo 3819;CHILQUINTA;2385639;21/04/2021 15:24:12;-33,13118003;-71,56016733;Edificio Chilquinta Curauma;CHILQUINTA ENERGIA S.A;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2021;4;21
2;2;NO;AC;7210-1;22;AC-Tipo 2 (Menneke);8087-2;EV Box;S3322-1100;22;NO;Valparaíso;Cerro El Plomo 3819;CHILQUINTA;2385639;21/04/2021 15:24:12;-33,13118003;-71,56016733;Edificio Chilquinta Curauma;CHILQUINTA ENERGIA S.A;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2021;4;21
2;2;NO;AC;7210-2;22;AC-Tipo 2 (Menneke);8087-2;EV Box;S3322-1100;22;NO;Valparaíso;Cerro El Plomo 3819;CHILQUINTA;2385639;21/04/2021 15:24:12;-33,13118003;-71,56016733;Edificio Chilquinta Curauma;CHILQUINTA ENERGIA S.A;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2021;4;21
1;2;NO;AC;7251-1;22;AC-Tipo 2 (Menneke);8128-1;EFACEC;EV-CW-G2 GCCX 1F32T2 1F32T2;44;NO;Cerro Navia;Rolando Petersen S/N;ENEL DISTRIBUCION CHILE S.A.;2387293;26/04/2021 09:46:52;-33,413482;-70,74713;Cargador Urbano Cerro Navia Rolando Petersen;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;26
1;2;NO;AC;7251-2;22;AC-Tipo 2 (Menneke);8128-1;EFACEC;EV-CW-G2 GCCX 1F32T2 1F32T2;44;NO;Cerro Navia;Rolando Petersen S/N;ENEL DISTRIBUCION CHILE S.A.;2387293;26/04/2021 09:46:52;-33,413482;-70,74713;Cargador Urbano Cerro Navia Rolando Petersen;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;4;26
2;1;NO;AC;7279-1;7,4;AC-Tipo 2 (Menneke);8155-1;EVBOX;B 1322-8001;7,4;NO;San Bernardo;AV. PRESIDENTE JORGE ALESSANDRI 20040;CGE;2392818;04/05/2021 15:06:39;-33,6317;-70,7104;PUNTO DE CARGA DOBLE EV-BOX MALL PLAZA SUR;Nuevos Desarrollos S.A.;Metropolitana;76882330-8;Servicio de recarga Pública (BNUP);SABADO A DOMINGO DE 8:00 A 22:00;2021;5;4
2;1;NO;AC;7280-1;7,4;AC-Tipo 2 (Menneke);8156-1;EVBOX;B 1322-8001;7,4;NO;San Bernardo;AV. PRESIDENTE JORGE ALESSANDRI 20040;CGE;2392818;04/05/2021 15:06:39;-33,6317;-70,7104;PUNTO DE CARGA DOBLE EV-BOX MALL PLAZA SUR;Nuevos Desarrollos S.A.;Metropolitana;76882330-8;Servicio de recarga Pública (BNUP);SABADO A DOMINGO DE 8:00 A 22:00;2021;5;4
3;1;NO;AC;7510-1;7;AC-Tipo 2 (Menneke);8447-1;Circontrol;Wallbox eNext Park T;7;NO;Providencia;avenida providencia  2203;ENEL DISTRIBUCION CHILE S.A.;2418035;17/06/2021 12:53:34;-33,42187;-70,609795;Parking Saba Ricardo Lyon ;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
3;1;NO;AC;7510-1;7;AC-Tipo 2 (Menneke);8447-2;Circontrol;Wallbox eNext Park T;7;NO;Providencia;avenida providencia  2203;ENEL DISTRIBUCION CHILE S.A.;2418035;17/06/2021 12:53:34;-33,42187;-70,609795;Parking Saba Ricardo Lyon ;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
3;1;NO;AC;7510-1;7;AC-Tipo 2 (Menneke);8447-3;Circontrol;Wallbox eNext Park T;7;NO;Providencia;avenida providencia  2203;ENEL DISTRIBUCION CHILE S.A.;2418035;17/06/2021 12:53:34;-33,42187;-70,609795;Parking Saba Ricardo Lyon ;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
3;1;NO;AC;7512-1;7;AC-Tipo 2 (Menneke);8449-1;Circontrol;Wallbox eNext Park T;7;NO;Providencia;Avenida providencia 2099;ENEL DISTRIBUCION CHILE S.A.;2418036;17/06/2021 12:54:19;-33,421301;-70,609047;Parking Saba Guardia Vieja;Saba etacionamientos de chile ;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
3;1;NO;AC;7512-1;7;AC-Tipo 2 (Menneke);8449-2;Circontrol;Wallbox eNext Park T;7;NO;Providencia;Avenida providencia 2099;ENEL DISTRIBUCION CHILE S.A.;2418036;17/06/2021 12:54:19;-33,421301;-70,609047;Parking Saba Guardia Vieja;Saba etacionamientos de chile ;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
3;1;NO;AC;7512-1;7;AC-Tipo 2 (Menneke);8449-3;Circontrol;Wallbox eNext Park T;7;NO;Providencia;Avenida providencia 2099;ENEL DISTRIBUCION CHILE S.A.;2418036;17/06/2021 12:54:19;-33,421301;-70,609047;Parking Saba Guardia Vieja;Saba etacionamientos de chile ;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
3;1;NO;AC;7514-1;7;AC-Tipo 2 (Menneke);8451-1;Circontrol;Wallbox eNext Park T;7;NO;Providencia;Avenida providencia 2001;ENEL DISTRIBUCION CHILE S.A.;2418037;17/06/2021 12:54:51;-33,423609;-70,612071;Parking Saba Pedro de Valdivia ;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;6;17
3;1;NO;AC;7514-1;7;AC-Tipo 2 (Menneke);8451-2;Circontrol;Wallbox eNext Park T;7;NO;Providencia;Avenida providencia 2001;ENEL DISTRIBUCION CHILE S.A.;2418037;17/06/2021 12:54:51;-33,423609;-70,612071;Parking Saba Pedro de Valdivia ;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;6;17
3;1;NO;AC;7514-1;7;AC-Tipo 2 (Menneke);8451-3;Circontrol;Wallbox eNext Park T;7;NO;Providencia;Avenida providencia 2001;ENEL DISTRIBUCION CHILE S.A.;2418037;17/06/2021 12:54:51;-33,423609;-70,612071;Parking Saba Pedro de Valdivia ;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2021;6;17
3;1;NO;AC;7516-1;7;AC-Tipo 2 (Menneke);8453-1;Circontrol;Wallbox eNext Park T;7;NO;Providencia;Avenida providencia 1909;ENEL DISTRIBUCION CHILE S.A.;2418038;17/06/2021 12:55:31;-33,425077;-70,61364;Parking Saba Marchant Pereira;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
3;1;NO;AC;7516-1;7;AC-Tipo 2 (Menneke);8453-2;Circontrol;Wallbox eNext Park T;7;NO;Providencia;Avenida providencia 1909;ENEL DISTRIBUCION CHILE S.A.;2418038;17/06/2021 12:55:31;-33,425077;-70,61364;Parking Saba Marchant Pereira;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
3;1;NO;AC;7516-1;7;AC-Tipo 2 (Menneke);8453-3;Circontrol;Wallbox eNext Park T;7;NO;Providencia;Avenida providencia 1909;ENEL DISTRIBUCION CHILE S.A.;2418038;17/06/2021 12:55:31;-33,425077;-70,61364;Parking Saba Marchant Pereira;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
1;2;NO;DC;7530-1;22;CCS Tipo 2;8471-1;TERRA;DC WALLBOX;22;NO;Lo Barnechea;paseo pie andino 5885;ENEL DISTRIBUCION CHILE S.A.;2418039;17/06/2021 12:56:31;-33,323946;-70,53919;SAVE supermercado Lider Pie Andino;WALMART CHILE S.A.;Metropolitana;76042014-K;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
1;2;NO;DC;7531-1;22;CHAdeMO;8471-1;TERRA;DC WALLBOX;22;NO;Lo Barnechea;paseo pie andino 5885;ENEL DISTRIBUCION CHILE S.A.;2418039;17/06/2021 12:56:31;-33,323946;-70,53919;SAVE supermercado Lider Pie Andino;WALMART CHILE S.A.;Metropolitana;76042014-K;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;6;17
3;1;NO;AC;7900-1;7;AC-Tipo 2 (Menneke);8975-1;Circontrol;Wallbox eNext Park T;7;NO;Santiago;Agustinas 735;ENEL DISTRIBUCION CHILE S.A.;2462007;25/08/2021 20:53:12;-33,440375;-70,647267;Saba Plaza Mekis;Concesionaria Plaza Mekis S.A;Metropolitana;76519640-k;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2021;8;25
3;1;NO;AC;7900-1;7;AC-Tipo 2 (Menneke);8975-2;Circontrol;Wallbox eNext Park T;7;NO;Santiago;Agustinas 735;ENEL DISTRIBUCION CHILE S.A.;2462007;25/08/2021 20:53:12;-33,440375;-70,647267;Saba Plaza Mekis;Concesionaria Plaza Mekis S.A;Metropolitana;76519640-k;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2021;8;25
3;1;NO;AC;7900-1;7;AC-Tipo 2 (Menneke);8975-3;Circontrol;Wallbox eNext Park T;7;NO;Santiago;Agustinas 735;ENEL DISTRIBUCION CHILE S.A.;2462007;25/08/2021 20:53:12;-33,440375;-70,647267;Saba Plaza Mekis;Concesionaria Plaza Mekis S.A;Metropolitana;76519640-k;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2021;8;25
2;1;NO;AC;7692-1;7,4;AC-Tipo 2 (Menneke);8710-1;ev-box ;businessline B1322-8001;7,4;NO;La Serena;alberto solari 1400;CGE;2436963;14/07/2021 20:54:28;-29,912537;-71,258419;SAVE Mall Plaza La Serena;Mall Plaza La Serena S.A.;Coquimbo;96795700-3;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;7;14
2;1;NO;AC;7693-1;7,4;AC-Tipo 2 (Menneke);8711-1;ev-box ;businessline B1322-8001;7,4;NO;La Serena;alberto solari 1400;CGE;2436963;14/07/2021 20:54:28;-29,912537;-71,258419;SAVE Mall Plaza La Serena;Mall Plaza La Serena S.A.;Coquimbo;96795700-3;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 07:00-23:00 hrs;2021;7;14
3;1;NO;AC;7895-1;7;AC-Tipo 2 (Menneke);8970-1;Circontrol;Wallbox eNext Park T;7;NO;Santiago;victoria subercaseaux  400;ENEL DISTRIBUCION CHILE S.A.;2453846;10/08/2021 18:15:44;-33,438214;-70,64277;Saba Santa Lucia;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 08:00-22:00 hrs;2021;8;10
3;1;NO;AC;7895-1;7;AC-Tipo 2 (Menneke);8970-2;Circontrol;Wallbox eNext Park T;7;NO;Santiago;victoria subercaseaux  400;ENEL DISTRIBUCION CHILE S.A.;2453846;10/08/2021 18:15:44;-33,438214;-70,64277;Saba Santa Lucia;Saba estacionamientos de chile;Metropolitana;99554390-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 08:00-22:00 hrs;2021;8;10
